student_id,class,gender,state,socioeconomic_score,family_income_category,distance_from_school_km,num_siblings,parents_education,is_first_gen_learner,has_elder_sibling_dropped,child_labour_involved,seasonal_migration,health_issues,prev_year_attendance,current_attendance,midterm_score,final_score_prev_year,score_trend,failed_prev_year,repeated_class,teacher_student_ratio,school_has_midday_meal,school_has_toilet,dropout_risk_score,dropout_risk_label,dropout
STU1583,8,Male,Odisha,4.77,Low Income,0.5,3,Secondary,0,0,0,0,0,21.4,23.0,45.5,48.4,-2.9,0,0,51,1,1,34.41,Low,0
STU1584,8,Female,MP,2.73,Below Poverty Line,1.6,5,Primary,1,0,0,0,0,77.4,67.1,64.3,76.4,-12.1,0,0,35,1,1,32.1,Low,0
STU1585,10,Male,Bihar,1.7,Below Poverty Line,0.5,4,Primary,0,0,0,0,0,53.2,59.0,71.6,50.7,20.9,0,0,49,1,1,32.92,Low,0
STU1586,6,Male,Telangana,2.56,Below Poverty Line,3.0,0,Primary,1,0,0,1,0,36.1,29.6,28.1,65.8,-37.7,0,0,35,1,1,51.31,Medium,0
STU1587,9,Male,Bihar,3.73,Low Income,6.8,0,Illiterate,1,0,1,1,1,78.1,86.6,52.5,61.1,-8.6,0,0,38,1,1,50.61,Medium,0
STU1588,7,Female,Bihar,0.97,Below Poverty Line,0.9,5,Graduate,1,1,0,1,0,37.3,54.4,47.2,29.2,18.0,1,0,58,0,0,66.01,High,1
STU1589,7,Male,Assam,2.95,Below Poverty Line,3.0,0,Illiterate,1,0,1,1,1,28.6,33.8,72.0,51.1,20.9,0,0,34,1,1,72.02,High,1
STU1590,9,Male,MP,6.96,Middle Income,0.9,0,Secondary,0,0,0,0,0,56.7,52.6,67.2,64.1,3.1,0,0,42,1,1,19.56,Low,0
STU1591,9,Female,UP,8.48,Middle Income,0.5,3,Primary,0,1,0,0,1,65.8,67.8,50.8,44.6,6.2,0,0,56,1,1,39.28,Low,0
STU1592,10,Male,Rajasthan,3.71,Low Income,2.9,3,Primary,0,1,0,0,0,68.2,63.4,36.1,51.8,-15.7,0,0,52,1,1,31.58,Low,0
STU1593,6,Female,Telangana,0.88,Below Poverty Line,0.5,3,Primary,1,0,0,0,0,65.9,42.6,73.7,64.7,9.0,0,0,63,1,1,31.25,Low,0
STU1594,6,Female,Assam,4.43,Low Income,3.5,4,Graduate,0,1,0,0,1,62.2,50.7,53.8,59.2,-5.5,0,0,54,0,1,39.96,Low,0
STU1595,9,Male,Bihar,0.8,Below Poverty Line,0.5,5,Illiterate,1,1,0,0,0,49.2,34.7,25.9,75.8,-49.9,0,0,52,1,1,69.89,High,1
STU1596,8,Female,Bihar,2.62,Below Poverty Line,0.5,0,Primary,1,1,0,0,1,61.7,50.0,27.4,64.5,-37.1,0,0,57,1,0,56.18,Medium,0
STU1597,7,Male,Bihar,3.76,Low Income,3.2,2,Graduate,0,0,1,0,0,47.7,60.6,62.9,41.8,21.1,0,0,55,0,1,33.32,Low,0
STU1598,6,Female,MP,4.38,Low Income,3.6,5,Secondary,0,1,0,0,0,60.1,66.3,32.0,49.9,-17.8,0,0,41,1,1,37.44,Low,0
STU1599,6,Male,MP,6.19,Middle Income,0.5,2,Primary,0,0,0,0,0,59.1,58.5,88.5,58.3,30.1,0,0,32,1,1,20.64,Low,0
STU1600,10,Female,MP,0.87,Below Poverty Line,3.4,0,Graduate,0,0,0,0,0,45.1,48.2,38.1,80.8,-42.6,0,0,38,1,0,47.62,Medium,0
STU1601,6,Male,UP,3.18,Low Income,7.3,1,Secondary,1,1,0,0,0,49.6,25.6,55.0,50.0,5.0,0,0,44,1,1,44.11,Medium,0
STU1602,7,Female,UP,2.04,Below Poverty Line,5.1,5,Illiterate,1,0,0,0,0,40.6,42.9,57.9,28.5,29.3,1,1,37,1,0,66.78,High,1
STU1603,6,Male,Telangana,4.38,Low Income,0.6,4,Primary,0,1,0,0,1,70.2,74.6,41.9,65.5,-23.6,0,0,57,1,0,50.84,Medium,0
STU1604,7,Male,MP,1.26,Below Poverty Line,3.6,2,Primary,0,0,0,0,1,55.4,28.0,14.7,45.2,-30.5,0,0,55,1,1,61.71,Medium,0
STU1605,6,Male,Telangana,1.07,Below Poverty Line,4.5,5,Primary,0,0,0,0,1,49.1,51.8,58.4,36.1,22.3,0,0,45,1,1,44.06,Medium,0
STU1606,8,Male,Rajasthan,3.37,Low Income,0.5,5,Secondary,0,1,1,0,1,37.9,18.6,41.4,58.3,-16.9,0,0,63,1,1,67.4,High,1
STU1607,6,Female,Jharkhand,0.49,Below Poverty Line,7.7,3,Primary,0,0,0,0,0,38.2,13.5,57.1,74.5,-17.4,0,0,49,1,0,65.21,High,1
STU1608,9,Male,Jharkhand,5.68,Low Income,9.5,1,Illiterate,1,1,0,0,0,62.2,70.4,52.8,48.2,4.6,0,0,30,1,1,32.58,Low,0
STU1609,6,Female,Bihar,4.08,Low Income,7.6,3,Secondary,1,1,0,0,1,48.6,33.6,59.7,66.4,-6.7,0,0,53,0,0,56.49,Medium,0
STU1610,8,Female,Bihar,3.07,Low Income,7.0,1,Illiterate,1,1,0,0,0,74.7,62.6,83.1,69.6,13.5,0,0,58,1,0,48.32,Medium,0
STU1611,10,Female,Telangana,2.21,Below Poverty Line,5.5,1,Graduate,0,0,0,0,0,35.2,40.1,45.2,71.5,-26.3,0,0,33,0,1,50.94,Medium,0
STU1612,8,Male,MP,3.12,Low Income,4.0,4,Graduate,0,0,1,0,0,60.7,52.7,46.6,45.6,1.0,0,0,33,1,1,54.01,Medium,0
STU1613,8,Male,Odisha,2.99,Below Poverty Line,4.5,5,Graduate,1,1,0,1,0,28.7,21.9,25.0,38.9,-13.9,0,0,32,1,1,75.51,High,1
STU1614,7,Female,UP,5.95,Low Income,6.6,3,Secondary,0,1,1,0,0,23.3,16.3,51.5,41.3,10.2,0,0,31,0,1,65.85,High,1
STU1615,7,Male,Bihar,6.27,Middle Income,4.3,3,Illiterate,1,0,0,1,0,95.0,93.4,62.4,71.4,-9.1,0,0,58,1,1,27.39,Low,0
STU1616,8,Male,Odisha,5.88,Low Income,1.6,2,Primary,1,1,0,0,0,78.5,71.2,46.3,69.3,-23.0,0,0,57,0,1,35.61,Low,0
STU1617,10,Female,Jharkhand,6.24,Middle Income,1.9,5,Illiterate,1,1,0,0,0,47.3,43.4,62.5,41.7,20.8,0,0,41,1,1,48.92,Medium,0
STU1618,8,Female,UP,4.08,Low Income,9.1,0,Illiterate,1,1,0,0,1,43.9,33.9,51.8,94.3,-42.5,0,0,44,0,1,70.24,High,1
STU1619,8,Female,Rajasthan,2.04,Below Poverty Line,0.5,0,Primary,0,0,0,0,0,40.3,38.8,31.6,39.7,-8.1,0,0,60,1,1,42.19,Medium,0
STU1620,9,Male,UP,5.43,Low Income,4.8,2,Illiterate,1,0,1,0,0,29.2,27.3,60.6,75.0,-14.4,0,0,61,0,1,48.2,Medium,0
STU1621,7,Female,Telangana,6.17,Middle Income,12.4,1,Graduate,1,0,0,0,1,66.5,80.5,51.3,83.8,-32.5,0,0,51,0,1,27.22,Low,0
STU1622,6,Male,Jharkhand,4.94,Low Income,4.9,2,Graduate,1,0,0,0,0,31.2,22.3,57.2,59.9,-2.7,0,0,32,1,1,34.39,Low,0
STU1623,8,Male,Odisha,5.23,Low Income,20.4,2,Primary,1,1,0,0,0,67.3,60.4,44.8,44.9,-0.1,0,0,46,1,0,41.75,Medium,0
STU1624,10,Female,Odisha,2.4,Below Poverty Line,4.7,3,Primary,0,0,1,0,0,51.6,49.0,43.2,45.3,-2.1,0,0,58,0,1,46.17,Medium,0
STU1625,6,Male,Telangana,5.13,Low Income,0.5,2,Primary,0,1,0,0,0,58.2,62.8,57.8,53.5,4.3,0,0,41,1,1,33.23,Low,0
STU1626,9,Male,Jharkhand,1.7,Below Poverty Line,7.0,1,Secondary,0,0,0,0,0,44.8,28.9,50.8,76.4,-25.5,0,0,43,0,1,42.42,Medium,0
STU1627,6,Male,Bihar,5.68,Low Income,1.3,0,Secondary,0,0,0,0,0,66.6,62.6,86.0,37.6,48.4,0,0,37,1,1,9.48,Low,0
STU1628,8,Female,UP,2.53,Below Poverty Line,2.4,4,Illiterate,1,0,0,0,0,77.8,47.8,69.4,26.7,42.6,1,0,31,1,0,52.26,Medium,0
STU1629,6,Female,Rajasthan,0.99,Below Poverty Line,1.5,5,Primary,0,0,0,1,1,57.1,49.4,64.8,64.2,0.7,0,0,63,0,1,44.44,Medium,0
STU1630,7,Female,Telangana,6.59,Middle Income,1.3,2,Primary,1,0,0,0,0,63.6,69.3,51.8,67.9,-16.1,0,0,53,1,1,27.11,Low,0
STU1631,9,Female,Odisha,5.04,Low Income,2.3,5,Graduate,0,0,0,0,0,52.8,40.6,18.5,91.5,-72.9,0,0,49,1,1,40.44,Medium,0
STU1632,7,Male,Rajasthan,4.25,Low Income,1.9,2,Illiterate,1,1,0,0,0,87.2,84.0,40.5,34.5,6.0,1,1,39,1,1,54.62,Medium,0
STU1633,8,Male,UP,4.0,Low Income,4.0,5,Illiterate,1,0,1,0,1,80.3,70.1,43.3,55.7,-12.4,0,0,36,0,1,51.24,Medium,0
STU1634,9,Male,UP,2.63,Below Poverty Line,6.7,3,Secondary,0,0,0,1,0,85.8,72.2,50.1,77.8,-27.7,0,0,30,0,1,39.94,Low,0
STU1635,10,Male,UP,4.68,Low Income,1.4,3,Secondary,0,1,0,0,1,70.2,75.0,54.4,60.1,-5.7,0,0,39,1,1,35.07,Low,0
STU1636,6,Male,Telangana,1.73,Below Poverty Line,1.0,5,Secondary,0,0,0,0,1,87.0,71.6,66.8,54.7,12.1,0,0,34,1,1,26.18,Low,0
STU1637,7,Female,Rajasthan,1.33,Below Poverty Line,4.4,2,Primary,0,0,0,0,0,75.6,73.6,59.9,71.4,-11.5,0,0,50,0,1,29.89,Low,0
STU1638,6,Male,Jharkhand,5.75,Low Income,4.4,2,Secondary,0,0,1,0,0,40.7,38.8,75.9,47.8,28.1,0,0,38,1,1,33.33,Low,0
STU1639,10,Male,Telangana,4.97,Low Income,9.3,1,Primary,0,0,0,0,0,37.4,23.9,49.4,72.5,-23.1,0,0,58,1,1,38.2,Low,0
STU1640,10,Male,Telangana,5.8,Low Income,0.5,0,Illiterate,1,1,0,0,0,86.2,82.8,59.6,36.7,22.9,0,0,60,1,1,30.89,Low,0
STU1641,8,Male,Rajasthan,7.2,Middle Income,7.7,0,Primary,0,0,1,1,1,19.5,10.0,61.2,32.2,29.0,1,0,56,1,1,77.86,High,1
STU1642,9,Female,Odisha,1.5,Below Poverty Line,2.9,4,Illiterate,1,1,0,1,1,53.7,53.9,59.4,53.3,6.1,0,0,35,1,1,72.28,High,1
STU1643,8,Male,UP,4.36,Low Income,3.9,0,Primary,1,1,0,0,0,77.8,59.7,78.1,14.4,63.6,1,0,60,0,0,37.49,Low,0
STU1644,8,Male,UP,2.82,Below Poverty Line,0.5,4,Graduate,0,0,0,0,1,36.7,28.3,69.5,59.4,10.0,0,0,31,1,1,35.73,Low,0
STU1645,6,Female,Rajasthan,4.84,Low Income,2.3,3,Primary,0,1,0,0,1,85.0,77.5,31.3,28.5,2.7,1,1,50,1,0,65.49,High,1
STU1646,9,Male,UP,2.46,Below Poverty Line,1.0,4,Graduate,1,0,1,0,0,71.8,77.9,52.9,62.8,-9.9,0,0,63,0,1,43.18,Medium,0
STU1647,6,Male,Telangana,5.8,Low Income,1.2,4,Illiterate,1,0,0,0,0,53.3,49.7,54.7,61.2,-6.4,0,0,51,1,1,40.48,Medium,0
STU1648,9,Male,MP,5.16,Low Income,2.8,0,Primary,0,0,0,0,1,75.5,80.1,93.7,56.8,36.9,0,0,42,1,1,8.03,Low,0
STU1649,9,Female,MP,4.37,Low Income,6.7,2,Primary,1,0,0,0,0,13.6,14.1,49.1,65.4,-16.4,0,0,48,1,1,53.62,Medium,0
STU1650,9,Female,Rajasthan,0.56,Below Poverty Line,5.4,3,Secondary,0,0,1,0,0,78.5,78.9,37.3,61.5,-24.2,0,0,62,1,1,52.27,Medium,0
STU1651,6,Female,Odisha,2.84,Below Poverty Line,3.6,1,Primary,0,0,1,0,0,53.3,45.0,62.9,53.0,9.9,0,0,32,1,1,54.45,Medium,0
STU1652,7,Male,MP,6.84,Middle Income,3.1,4,Secondary,0,1,0,1,0,27.3,32.5,63.9,89.1,-25.2,0,0,48,1,1,43.18,Medium,0
STU1653,7,Female,UP,4.52,Low Income,2.2,4,Illiterate,1,1,0,0,0,32.2,23.7,53.7,64.7,-11.0,0,0,36,1,1,63.26,Medium,0
STU1654,7,Male,Bihar,5.82,Low Income,14.4,5,Graduate,1,0,0,1,0,78.8,56.5,51.0,71.1,-20.1,0,0,44,1,1,36.01,Low,0
STU1655,6,Male,Telangana,0.62,Below Poverty Line,3.3,4,Illiterate,1,1,1,0,0,69.7,62.6,72.1,76.2,-4.2,0,0,54,1,1,69.28,High,1
STU1656,10,Male,Telangana,0.61,Below Poverty Line,1.2,2,Secondary,0,1,0,0,1,67.8,67.4,39.6,69.4,-29.7,0,0,51,1,1,49.58,Medium,0
STU1657,8,Male,MP,3.02,Low Income,1.0,1,Primary,1,0,0,0,1,80.9,59.9,48.9,93.1,-44.2,0,0,52,1,1,21.35,Low,0
STU1658,7,Male,Jharkhand,4.11,Low Income,3.8,5,Secondary,1,0,0,0,0,95.3,81.4,45.6,60.8,-15.2,0,0,39,1,1,19.4,Low,0
STU1659,7,Female,Assam,4.44,Low Income,3.0,0,Secondary,0,0,1,0,1,73.8,56.5,74.7,57.9,16.8,0,0,36,1,1,37.77,Low,0
STU1660,7,Female,MP,2.45,Below Poverty Line,0.5,3,Illiterate,1,0,1,1,0,40.9,43.8,60.1,47.0,13.2,0,0,54,1,0,69.9,High,1
STU1661,8,Male,UP,3.08,Low Income,7.1,2,Graduate,0,0,0,0,1,42.9,54.7,35.8,53.6,-17.8,0,0,53,1,0,25.74,Low,0
STU1662,8,Male,Telangana,1.01,Below Poverty Line,4.9,1,Illiterate,1,0,0,0,0,70.8,63.7,37.6,45.6,-7.9,0,0,34,1,1,56.63,Medium,0
STU1663,10,Male,Odisha,3.68,Low Income,4.3,3,Illiterate,1,1,0,0,0,49.7,50.0,88.7,69.5,19.2,0,0,50,1,1,36.12,Low,0
STU1664,8,Male,Rajasthan,1.39,Below Poverty Line,0.5,0,Secondary,0,0,0,0,0,71.6,71.7,74.5,42.5,32.0,0,0,49,0,1,37.95,Low,0
STU1665,10,Female,Rajasthan,4.95,Low Income,1.8,3,Illiterate,1,0,0,0,0,28.2,38.7,70.1,59.3,10.9,0,0,58,0,1,37.99,Low,0
STU1666,10,Male,Odisha,3.26,Low Income,11.0,5,Illiterate,1,0,1,1,0,39.3,27.8,55.2,67.5,-12.3,0,0,49,1,1,68.63,High,1
STU1667,6,Female,MP,4.89,Low Income,7.9,4,Primary,1,0,0,0,1,62.8,55.6,82.2,60.6,21.6,0,0,47,1,1,27.69,Low,0
STU1668,10,Male,Odisha,2.09,Below Poverty Line,1.3,4,Secondary,0,0,0,0,0,23.6,15.2,35.1,42.8,-7.6,0,0,33,1,1,53.2,Medium,0
STU1669,6,Male,Telangana,3.56,Low Income,0.7,2,Illiterate,1,0,0,0,1,32.9,28.7,68.6,69.9,-1.3,0,0,40,1,1,36.91,Low,0
STU1670,9,Male,Odisha,2.2,Below Poverty Line,2.4,3,Primary,0,1,0,0,0,55.0,75.1,47.0,56.5,-9.5,0,0,51,1,1,29.21,Low,0
STU1671,7,Male,Jharkhand,1.8,Below Poverty Line,1.8,4,Secondary,0,0,0,0,0,26.1,21.4,50.5,9.2,41.4,1,1,43,1,1,48.45,Medium,0
STU1672,10,Male,UP,2.72,Below Poverty Line,4.6,2,Secondary,0,0,0,0,0,22.0,10.0,68.1,41.3,26.8,0,0,57,1,1,40.73,Medium,0
STU1673,10,Female,MP,1.72,Below Poverty Line,13.6,2,Graduate,1,0,0,0,0,46.2,29.7,52.4,81.8,-29.4,0,0,33,1,1,63.28,Medium,0
STU1674,9,Male,UP,5.34,Low Income,1.8,5,Secondary,1,1,1,0,1,44.5,52.0,47.2,83.2,-36.1,0,0,45,1,1,52.21,Medium,0
STU1675,9,Female,Assam,3.3,Low Income,0.5,2,Secondary,1,1,1,0,1,66.8,53.2,46.1,66.9,-20.9,0,0,52,1,0,62.28,Medium,0
STU1676,7,Male,Telangana,2.73,Below Poverty Line,9.1,0,Primary,1,0,0,0,1,40.9,42.6,19.2,71.3,-52.1,0,0,42,1,1,45.64,Medium,0
STU1677,6,Male,Rajasthan,3.53,Low Income,0.5,4,Illiterate,1,0,0,0,0,70.3,58.5,68.7,44.8,24.0,0,0,49,0,1,41.13,Medium,0
STU1678,7,Male,UP,2.55,Below Poverty Line,12.2,4,Secondary,1,0,0,0,0,72.3,54.6,36.9,53.6,-16.7,0,0,34,1,1,45.22,Medium,0
STU1679,6,Female,MP,3.06,Low Income,4.4,1,Graduate,0,0,0,0,0,88.6,89.7,88.5,79.0,9.5,0,0,48,1,1,17.2,Low,0
STU1680,9,Male,UP,4.61,Low Income,11.4,0,Secondary,0,1,1,1,1,43.8,32.5,49.8,65.2,-15.4,0,0,50,1,1,72.44,High,1
STU1681,7,Female,UP,3.1,Low Income,0.9,4,Illiterate,1,0,0,0,0,73.4,72.6,78.6,59.1,19.5,0,0,34,1,1,32.8,Low,0
STU1682,10,Male,Bihar,3.03,Low Income,0.5,5,Primary,0,1,1,1,0,59.8,59.8,22.4,54.8,-32.4,0,0,43,1,1,62.39,Medium,0
STU1683,8,Female,Jharkhand,5.41,Low Income,2.7,4,Primary,0,0,0,0,0,76.5,76.9,68.2,78.0,-9.8,0,0,35,1,1,30.82,Low,0
STU1684,9,Male,UP,1.26,Below Poverty Line,2.4,1,Secondary,0,0,0,0,0,59.3,51.6,72.8,77.1,-4.3,0,0,34,0,1,30.83,Low,0
STU1685,6,Female,Telangana,2.27,Below Poverty Line,1.6,3,Secondary,0,1,0,0,0,61.9,63.8,78.5,69.0,9.4,0,0,53,1,1,30.68,Low,0
STU1686,10,Female,Odisha,2.63,Below Poverty Line,12.6,3,Primary,0,0,0,0,0,27.2,12.9,27.5,59.1,-31.6,0,0,58,1,1,61.36,Medium,0
STU1687,10,Female,Rajasthan,6.4,Middle Income,6.9,0,Illiterate,1,1,1,0,0,86.3,56.7,42.4,51.9,-9.6,0,0,58,1,1,62.84,Medium,0
STU1688,8,Male,Jharkhand,3.32,Low Income,4.3,2,Graduate,0,0,1,0,0,28.3,30.4,65.4,69.8,-4.4,0,0,31,1,1,52.09,Medium,0
STU1689,8,Male,Telangana,2.67,Below Poverty Line,0.7,1,Secondary,0,0,1,0,1,75.4,72.0,57.7,39.3,18.4,0,0,35,0,0,36.17,Low,0
STU1690,9,Male,MP,1.1,Below Poverty Line,5.3,1,Illiterate,1,1,0,0,0,77.2,66.1,60.3,42.8,17.5,0,0,63,1,0,52.92,Medium,0
STU1691,6,Female,UP,2.13,Below Poverty Line,5.2,4,Primary,1,0,0,0,0,40.2,20.5,48.5,33.3,15.2,1,1,41,0,1,69.15,High,1
STU1692,8,Female,UP,4.67,Low Income,2.2,5,Graduate,0,0,0,0,0,55.0,29.7,82.9,79.0,3.9,0,0,51,1,1,31.42,Low,0
STU1693,7,Female,MP,1.72,Below Poverty Line,10.3,4,Secondary,1,0,0,0,1,27.1,22.6,100.0,45.7,54.3,0,0,33,0,1,51.97,Medium,0
STU1694,6,Male,Rajasthan,3.95,Low Income,0.7,5,Primary,0,1,0,0,0,67.4,78.9,56.9,64.9,-8.0,0,0,35,1,1,27.07,Low,0
STU1695,7,Male,Odisha,6.24,Middle Income,1.2,1,Illiterate,1,0,0,0,0,88.5,82.1,63.2,55.9,7.3,0,0,32,1,1,27.05,Low,0
STU1696,6,Male,UP,3.0,Below Poverty Line,0.5,2,Illiterate,1,0,0,0,0,85.2,76.6,56.0,100.0,-44.0,0,0,42,1,1,29.02,Low,0
STU1697,6,Female,Bihar,2.33,Below Poverty Line,6.3,3,Illiterate,1,0,0,0,0,59.2,54.0,78.1,65.5,12.6,0,0,52,1,1,46.39,Medium,0
STU1698,6,Female,Bihar,0.97,Below Poverty Line,3.9,0,Primary,0,0,0,0,1,10.3,27.1,69.9,26.3,43.6,1,0,64,1,1,64.41,Medium,0
STU1699,10,Female,Assam,3.73,Low Income,1.5,5,Primary,0,1,0,1,1,81.9,84.4,35.8,78.0,-42.2,0,0,55,1,1,53.75,Medium,0
STU1700,8,Male,UP,4.08,Low Income,0.7,3,Primary,0,0,0,0,0,60.9,46.6,44.0,51.4,-7.4,0,0,38,1,1,34.5,Low,0
STU1701,10,Female,UP,1.22,Below Poverty Line,0.5,0,Secondary,0,1,0,1,1,28.4,23.6,36.8,54.6,-17.8,0,0,52,1,0,73.68,High,1
STU1702,7,Female,Bihar,0.54,Below Poverty Line,0.7,2,Illiterate,1,0,0,1,1,62.3,60.6,100.0,46.6,53.4,0,0,33,1,0,49.05,Medium,0
STU1703,7,Male,Rajasthan,3.63,Low Income,2.4,1,Illiterate,1,1,0,0,0,37.9,22.3,66.4,61.3,5.1,0,0,63,1,1,50.95,Medium,0
STU1704,8,Female,UP,2.72,Below Poverty Line,1.1,2,Primary,1,1,0,0,0,68.7,71.3,44.3,61.1,-16.8,0,0,37,1,0,35.9,Low,0
STU1705,7,Female,Jharkhand,5.64,Low Income,1.2,5,Illiterate,1,1,0,1,1,51.3,38.2,42.8,47.0,-4.2,0,0,63,1,1,73.07,High,1
STU1706,6,Female,UP,1.09,Below Poverty Line,8.3,1,Illiterate,1,0,0,0,1,43.7,23.6,69.5,49.4,20.1,0,0,35,1,1,57.89,Medium,0
STU1707,8,Female,Jharkhand,6.44,Middle Income,2.9,4,Primary,0,0,0,0,0,71.1,66.8,71.3,59.7,11.6,0,0,36,1,1,15.63,Low,0
STU1708,6,Male,Telangana,3.42,Low Income,5.2,0,Secondary,1,1,0,0,0,29.7,23.9,69.4,18.2,51.2,1,1,34,0,1,63.81,Medium,0
STU1709,8,Male,MP,3.29,Low Income,0.5,4,Secondary,1,0,0,0,1,37.8,32.8,47.3,33.5,13.8,1,1,32,1,1,64.52,Medium,0
STU1710,8,Female,Jharkhand,5.39,Low Income,1.8,1,Secondary,0,0,1,0,0,72.5,59.8,60.5,86.4,-25.9,0,0,46,1,1,45.54,Medium,0
STU1711,6,Male,UP,5.72,Low Income,2.6,0,Secondary,0,1,0,0,1,20.5,10.0,57.0,63.6,-6.6,0,0,48,1,1,46.62,Medium,0
STU1712,6,Female,Assam,2.52,Below Poverty Line,0.8,0,Secondary,0,0,0,0,1,40.0,46.3,38.1,49.1,-10.9,0,0,30,1,1,34.39,Low,0
STU1713,9,Female,Bihar,4.33,Low Income,0.5,4,Illiterate,1,1,0,0,0,50.4,49.8,38.3,29.2,9.2,1,1,38,1,1,58.85,Medium,0
STU1714,7,Female,Assam,2.92,Below Poverty Line,8.2,0,Graduate,0,0,0,0,0,47.8,33.2,62.4,57.0,5.4,0,0,33,1,1,51.08,Medium,0
STU1715,6,Female,MP,1.3,Below Poverty Line,11.2,1,Illiterate,1,1,0,0,0,64.0,39.5,58.5,74.7,-16.2,0,0,39,0,1,72.01,High,1
STU1716,10,Male,UP,4.06,Low Income,0.5,5,Illiterate,1,0,0,0,0,60.9,46.8,65.0,100.0,-35.0,0,0,61,0,1,41.32,Medium,0
STU1717,6,Male,UP,2.75,Below Poverty Line,1.7,5,Illiterate,1,0,0,0,0,37.3,33.9,69.2,90.2,-20.9,0,0,30,1,1,50.27,Medium,0
STU1718,9,Male,UP,1.92,Below Poverty Line,12.7,1,Graduate,0,1,0,1,1,86.1,74.8,82.0,42.9,39.1,0,0,52,1,1,54.94,Medium,0
STU1719,10,Male,Telangana,2.0,Below Poverty Line,0.5,4,Graduate,1,0,0,0,0,41.3,29.2,41.0,49.6,-8.5,0,0,46,1,0,57.11,Medium,0
STU1720,6,Male,Telangana,4.42,Low Income,4.1,2,Secondary,0,1,0,0,1,85.4,74.5,66.3,33.0,33.4,1,1,59,1,1,37.65,Low,0
STU1721,6,Male,Telangana,3.24,Low Income,14.3,1,Primary,1,1,0,0,0,17.9,12.2,68.5,43.7,24.8,0,0,56,1,1,53.48,Medium,0
STU1722,6,Female,Bihar,2.57,Below Poverty Line,15.3,5,Primary,0,0,0,1,1,35.9,38.7,49.4,54.4,-5.0,0,0,44,1,1,74.47,High,1
STU1723,7,Female,Odisha,2.48,Below Poverty Line,2.5,1,Graduate,0,1,0,0,0,88.1,83.1,57.2,51.8,5.4,0,0,36,1,1,37.78,Low,0
STU1724,6,Male,Telangana,1.1,Below Poverty Line,0.7,0,Secondary,0,0,0,0,1,60.9,56.5,49.8,92.9,-43.1,0,0,62,1,0,30.74,Low,0
STU1725,9,Male,Telangana,5.16,Low Income,0.9,0,Graduate,1,1,0,0,0,58.1,50.8,93.0,35.6,57.3,0,0,34,1,1,27.72,Low,0
STU1726,6,Female,MP,3.12,Low Income,8.8,1,Primary,0,0,0,0,0,68.0,58.0,56.9,57.2,-0.3,0,0,63,1,1,34.44,Low,0
STU1727,8,Male,UP,3.87,Low Income,9.7,4,Primary,0,1,0,0,0,60.6,64.5,63.1,22.9,40.2,1,0,32,1,1,52.47,Medium,0
STU1728,10,Male,Telangana,3.76,Low Income,3.7,2,Secondary,0,0,0,0,1,56.0,58.4,50.2,63.6,-13.4,0,0,61,0,1,24.91,Low,0
STU1729,9,Male,UP,6.48,Middle Income,5.8,0,Illiterate,1,0,0,1,0,48.7,64.2,46.4,35.2,11.2,0,0,31,0,1,28.98,Low,0
STU1730,8,Female,Assam,3.33,Low Income,5.4,5,Graduate,1,0,0,0,0,62.8,63.9,31.6,76.7,-45.2,0,0,45,1,1,45.55,Medium,0
STU1731,7,Male,Odisha,1.93,Below Poverty Line,4.3,0,Primary,0,0,1,1,0,73.1,63.1,74.8,53.1,21.7,0,0,46,1,1,60.2,Medium,0
STU1732,8,Female,Bihar,3.44,Low Income,7.0,5,Graduate,0,0,1,0,1,15.6,10.0,68.8,34.2,34.7,1,1,41,1,1,84.0,High,1
STU1733,8,Male,MP,0.49,Below Poverty Line,4.6,2,Primary,0,0,0,0,0,37.4,41.9,49.6,22.3,27.3,1,0,34,0,1,60.6,Medium,0
STU1734,7,Male,Rajasthan,2.7,Below Poverty Line,3.1,0,Secondary,0,0,0,0,0,71.6,58.4,38.8,41.4,-2.6,0,0,33,1,1,24.88,Low,0
STU1735,6,Male,MP,4.38,Low Income,1.1,4,Primary,0,0,0,1,0,50.8,53.9,58.2,62.1,-3.8,0,0,45,1,1,33.83,Low,0
STU1736,10,Male,MP,1.85,Below Poverty Line,5.4,5,Primary,0,0,0,0,1,51.2,38.6,46.0,65.2,-19.1,0,0,47,1,1,54.34,Medium,0
STU1737,7,Female,MP,6.21,Middle Income,2.6,0,Primary,0,0,0,0,0,17.8,16.3,51.0,49.5,1.5,0,0,49,1,1,40.89,Medium,0
STU1738,6,Female,UP,1.3,Below Poverty Line,1.4,0,Graduate,0,0,0,0,0,55.9,40.3,32.3,73.7,-41.5,0,0,38,0,1,43.81,Medium,0
STU1739,7,Female,Telangana,4.4,Low Income,6.5,1,Secondary,0,0,0,0,0,85.9,88.7,58.9,38.7,20.2,0,0,45,1,1,24.0,Low,0
STU1740,7,Female,Bihar,2.47,Below Poverty Line,4.8,4,Illiterate,1,1,0,0,0,55.5,38.1,59.3,8.2,51.0,1,1,64,1,1,74.37,High,1
STU1741,9,Female,Jharkhand,7.12,Middle Income,11.1,4,Graduate,0,1,1,1,0,36.2,34.0,74.7,62.8,11.9,0,0,58,1,1,69.83,High,1
STU1742,9,Female,Rajasthan,3.33,Low Income,0.7,1,Illiterate,1,0,0,0,0,50.4,43.4,52.3,79.9,-27.6,0,0,59,1,1,45.7,Medium,0
